time_bin,storm_code,lightning_count,year,month,day,hour,minute,lat,lon,pressure,knots,storm_name,category,basin,minute_right,24_hour_knots_diff,24_hour_pressure_diff,Current_Category,Intensification_Category_5,log_lightning_count,Intensification_Category_3,burst_iqr1,burst_iqr2,iqr1_threshold,iqr2_threshold,burst_mad1,burst_mad2,mad1_threshold,mad2_threshold,burst_logn1,burst_logn2,logn1_threshold,logn2_threshold,std_dev,threshold_calc_type,category_group
2010-05-18 21:30:00,IO_10_1,31,2010,5,18,21,30,13.2,82.7,982,55,Laila,1,IO,0,5.0,-4.0,0,Neutral,3.4657359027997265,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-18 22:30:00,IO_10_1,9,2010,5,18,22,30,13.2,82.7,982,55,Laila,1,IO,0,5.0,-4.0,0,Neutral,2.302585092994046,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-18 23:00:00,IO_10_1,26,2010,5,18,23,0,13.2,82.7,982,55,Laila,1,IO,0,5.0,-4.0,0,Neutral,3.295836866004329,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 00:00:00,IO_10_1,5,2010,5,19,0,0,13.4,81.9,974,65,Laila,1,IO,0,-5.0,4.0,1,Neutral,1.791759469228055,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 00:30:00,IO_10_1,2,2010,5,19,0,30,13.4,81.9,974,65,Laila,1,IO,0,-5.0,4.0,1,Neutral,1.0986122886681096,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 01:30:00,IO_10_1,4,2010,5,19,1,30,13.4,81.9,974,65,Laila,1,IO,0,-5.0,4.0,1,Neutral,1.6094379124341003,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 02:00:00,IO_10_1,1,2010,5,19,2,0,13.4,81.9,974,65,Laila,1,IO,0,-5.0,4.0,1,Neutral,0.6931471805599453,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 02:30:00,IO_10_1,2,2010,5,19,2,30,13.4,81.9,974,65,Laila,1,IO,0,-5.0,4.0,1,Neutral,1.0986122886681096,Neutral,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 03:00:00,IO_10_1,1,2010,5,19,3,0,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,0.6931471805599453,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 03:30:00,IO_10_1,11,2010,5,19,3,30,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,2.4849066497880004,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 04:00:00,IO_10_1,55,2010,5,19,4,0,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,4.02535169073515,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 04:30:00,IO_10_1,35,2010,5,19,4,30,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,3.58351893845611,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 05:00:00,IO_10_1,12,2010,5,19,5,0,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,2.5649493574615367,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 05:30:00,IO_10_1,15,2010,5,19,5,30,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,2.772588722239781,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
2010-05-19 06:00:00,IO_10_1,7,2010,5,19,6,0,13.7,81.5,974,65,Laila,1,IO,0,-15.0,11.0,1,Weakening,2.0794415416798357,Weakening,False,False,5.388722011963844,6.304466670770471,False,False,7.451705583183456,7.7563150061479496,False,False,6.5622070118492495,4.965640744009491,2.0,mean,0-2
